participant_id,time_gameplayed_utc,time_sent_utc,detail,condition,trial_number,position_is_top,correct_button,response_window,late_response,response_time
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_12,20,1,1,2020,0,1261.6900205612183
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_4,20,0,0,1060,0,736.8940114974976
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_12,20,1,1,900,0,786.2920165061951
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_4,20,1,0,890,1,947.6149678230286
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_12,21,1,0,2010,1,N/A
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_4,21,1,0,1100,0,975.3810167312622
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_12,21,1,0,820,1,825.5230188369751
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_4,21,0,1,930,0,799.580991268158
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_12,22,0,1,2050,0,1673.3779907226562
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_4,22,1,1,1180,0,1037.7390384674072
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_12,22,0,1,860,0,747.9070425033569
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_4,22,1,1,920,0,785.4599952697754
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_12,23,1,1,2040,0,1207.219958305359
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_4,23,0,1,1170,0,781.3079953193665
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_12,23,0,0,850,0,286.4990234375
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_4,23,1,0,910,1,1008.2129836082458
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_12,24,1,0,2030,1,N/A
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Conjunction_4,24,0,0,1160,1,1375.1060366630554
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_12,24,0,1,890,0,616.1819696426392
ADMIN-UCSF-BK004,2017-10-16 21:08:48+00:00,2017-10-19 21:30:24+00:00,,Feature_4,24,0,1,950,0,793.8200235366821
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,0,0,0,1000,1,1312.7180337905884
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,0,0,0,1000,1,1015.923023223877
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,0,1,0,1000,0,978.9260029792786
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,0,0,1,1000,0,774.3690013885498
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,1,1,1,1040,0,739.5079731941223
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,1,0,0,1040,1,1110.7400059700012
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,1,0,0,1040,1,1092.065989971161
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,1,0,1,990,0,860.4819774627686
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,2,1,0,1030,0,927.187979221344
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,2,1,0,1080,1,1260.4960203170776
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,2,1,1,1080,0,950.4870176315308
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,2,1,0,980,0,876.9400119781494
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,3,1,1,1070,0,799.115002155304
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,3,0,1,1160,0,1053.9119839668274
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,3,0,1,1070,0,901.902973651886
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,3,0,1,1020,0,868.0570125579834
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,4,0,0,1060,1,1375.3530383110046
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,4,0,0,1150,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,4,0,1,1060,0,884.8769664764404
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,4,1,1,1010,0,870.0299859046936
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,5,1,1,1100,0,672.1960306167603
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,5,1,0,1190,0,1060.4159832000732
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,5,1,1,1040,0,902.8909802436829
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,5,0,1,1000,0,824.3789672851562
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,6,0,1,1090,0,961.2190127372742
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,6,1,1,1230,0,989.4850254058838
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,6,0,1,1000,0,904.7629833221436
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,6,1,1,980,0,818.9299702644348
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,7,0,1,1080,0,948.8289952278137
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,7,1,0,1220,0,1173.7850308418274
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,7,1,0,920,1,1012.0840072631836
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,7,0,1,940,0,856.0330271720886
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,8,0,1,1060,0,910.3839993476868
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,8,0,1,1260,0,1013.8689875602722
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,8,0,1,960,0,757.860004901886
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,8,1,1,860,0,777.1260142326355
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,9,1,0,1020,1,1155.0529599189758
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,9,1,1,1250,0,990.0429844856262
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,9,0,0,950,1,1323.0180144309998
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,9,0,0,700,1,972.1530079841614
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,10,0,0,1060,0,911.689043045044
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,10,0,0,1240,1,1406.5099954605103
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,10,0,1,990,0,856.5479516983032
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,10,0,0,740,1,921.4169979095459
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,11,1,0,1100,0,957.2000503540039
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,11,0,1,1280,0,858.6260080337524
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,11,0,1,980,0,873.9749789237976
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,11,0,0,780,1,818.4540271759033
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,12,0,0,1180,1,1309.4630241394043
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,12,1,1,1270,0,1181.7449927330017
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,12,0,1,970,0,799.3350028991699
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,12,1,0,860,1,1079.3139934539795
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,13,1,0,1340,0,1134.0640187263489
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,13,0,1,1260,0,1132.200002670288
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,13,1,1,950,0,809.9930286407471
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,13,0,0,1020,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,14,0,1,1660,0,941.5320158004761
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,14,1,1,1240,0,1183.5429668426514
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,14,0,0,910,1,1099.4409918785095
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,14,1,1,1340,0,903.9340019226074
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,15,0,0,1650,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,15,0,0,1200,1,N/A
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,15,1,1,950,0,864.1860485076904
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,15,1,0,1330,0,961.2530469894409
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,16,1,1,1690,0,839.9389982223511
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,16,1,0,1240,1,1288.6269688606262
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,16,0,1,940,0,846.6629981994629
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,16,0,1,1370,0,1023.0159759521484
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,17,1,0,1680,0,1284.9420309066772
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,17,1,1,1280,0,1060.362994670868
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,17,1,1,930,0,839.4690155982971
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,17,1,1,1360,0,774.3859887123108
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,18,1,0,1720,0,N/A
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,18,1,1,1270,0,981.8150401115417
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,18,0,0,910,1,1024.718999862671
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,18,1,1,1350,0,862.8699779510498
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,19,1,1,1760,0,993.5539960861206
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,19,1,0,1260,0,1092.5120115280151
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,19,1,1,950,0,904.2009711265564
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,19,1,0,1330,0,908.066987991333
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,20,0,1,1750,0,1252.8070211410522
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,20,1,0,1300,0,1208.8930010795593
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,20,1,0,940,1,997.7110028266907
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,20,1,1,1370,0,872.3189830780029
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,21,1,0,1740,0,1201.2110352516174
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,21,1,1,1340,0,845.17502784729
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,21,1,1,980,0,939.799964427948
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,21,0,1,1360,0,901.0570049285889
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,22,0,1,1780,0,1013.5520100593567
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,22,0,1,1330,0,1159.0499877929688
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,22,1,0,970,1,1039.2019748687744
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,22,1,0,1350,0,767.238974571228
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,23,1,1,1770,0,982.7470183372498
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,23,0,1,1320,0,1045.4999804496765
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,23,1,1,1010,0,994.189977645874
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,23,0,1,1390,0,829.5320272445679
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_12,24,0,1,1760,0,1053.512990474701
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Conjunction_4,24,0,1,1300,0,1219.3779945373535
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_12,24,1,1,1000,0,966.401994228363
ADMIN-UCSF-BK001,2017-10-16 20:27:18+00:00,2017-10-25 14:31:52+00:00,,Feature_4,24,1,1,1380,0,667.1880483627319
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,0,1,0,1000,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,0,0,0,1000,1,1323.296070098877
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,0,1,1,1000,0,647.3349332809448
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,0,0,1,1000,0,921.5359687805176
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,1,0,0,1040,1,1340.2410745620728
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,1,0,0,1040,1,1285.094976425171
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,1,0,1,990,0,685.1499080657959
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,1,0,1,990,0,752.2259950637817
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,2,1,1,1080,0,625.9880065917969
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,2,1,1,1080,0,973.9929437637329
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,2,0,1,980,0,737.186074256897
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,2,1,1,980,0,576.4559507369995
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,3,1,0,1070,1,1424.0769147872925
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,3,1,1,1070,0,667.7860021591187
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,3,0,1,960,0,787.5460386276245
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,3,0,0,960,0,610.6499433517456
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,4,0,0,1110,1,1377.8140544891357
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,4,0,0,1060,1,1088.8769626617432
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,4,1,1,920,0,629.925012588501
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,4,0,0,1000,0,676.4589548110962
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,5,1,0,1150,1,1175.8900880813599
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,5,0,0,1100,1,1231.7460775375366
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,5,0,0,840,1,870.1349496841431
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,5,1,1,1040,0,665.5960083007812
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,6,0,0,1230,1,1439.1649961471558
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,6,1,1,1140,0,877.8600692749023
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,6,1,1,880,0,677.9270172119141
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,6,1,1,1030,0,675.3560304641724
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,7,0,1,1390,0,1307.1160316467285
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,7,1,1,1130,0,697.1840858459473
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,7,1,1,870,0,661.3140106201172
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,7,0,1,1020,0,891.7770385742188
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,8,0,0,1380,0,1094.905972480774
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,8,0,0,1120,1,1130.5299997329712
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,8,0,1,860,0,762.374997138977
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,8,0,1,1000,0,669.0579652786255
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,9,1,1,1420,0,1021.4880704879761
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,9,1,1,1160,0,722.0309972763062
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,9,1,1,840,0,510.5689764022827
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,9,1,1,960,0,684.9309206008911
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,10,1,1,1410,0,1246.0119724273682
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,10,0,1,1150,0,981.3860654830933
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,10,1,1,800,0,608.8790893554688
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,10,1,1,880,0,828.1459808349609
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,11,0,1,1400,0,1137.6540660858154
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,11,0,0,1140,1,1169.8249578475952
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,11,1,0,720,1,744.5000410079956
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,11,1,0,720,1,792.9860353469849
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,12,1,1,1380,0,636.591911315918
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,12,1,0,1180,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,12,0,0,760,1,874.7730255126953
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,12,0,1,760,0,733.7040901184082
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,13,0,0,1340,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,13,0,1,1220,0,758.1609487533569
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,13,1,0,800,1,1017.833948135376
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,13,1,1,750,0,667.9590940475464
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,14,1,1,1380,0,1355.8650016784668
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,14,1,1,1210,0,611.003041267395
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,14,1,1,880,0,813.8530254364014
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,14,1,1,740,0,481.8429946899414
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,15,0,1,1370,0,1238.508939743042
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,15,0,0,1200,1,1307.1140050888062
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,15,0,1,870,0,725.6020307540894
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,15,0,0,720,1,908.7868928909302
